0 0 0
0.0256496 0 0
0.0512993 0 0
0.0769489 0 0
0.102599 0 0
0.128248 0 0
0.153898 0 0
0.179547 0 0
0.205197 0 0
0.230847 0 0
0.256496 0 0
0.282146 0 0
0.307796 0 0
0.333445 0 0
0.359095 0 0
0.384745 0 0
0.410394 0 0
0.436044 0 0
0.461694 0 0
0.487343 0 0
0.512993 0 0
0.538642 0 0
0.564292 0 0
0.589942 0 0
0.615591 0 0
0.641241 0 0
0.666891 0 0
0.69254 0 0
0.71819 0 0
0.74384 0 0
0.769489 0 0
0.795139 0 0
0.820788 0 0
0.846438 1.62102e-06 1.60746e-06
0.872088 0.00161095 0.000214103
0.897737 0.0264549 0.000774661
0.923387 0.173888 0.00239206
0.949037 0.584677 0.0035697
0.974686 1.23102 0.00641165
1.00034 1.8752 0.00795461
1.02599 2.3486 0.0100754
1.05164 2.55122 0.00884158
1.07728 2.5428 0.00730243
1.10293 2.39172 0.00676058
1.12858 2.17312 0.00741399
1.15423 1.95803 0.00815307
1.17988 1.75452 0.00660434
1.20553 1.55457 0.00704083
1.23118 1.38041 0.00651595
1.25683 1.23375 0.00571302
1.28248 1.11941 0.00569133
1.30813 1.02317 0.00605989
1.33378 0.932598 0.0050495
1.35943 0.870215 0.0053763
1.38508 0.81188 0.0039002
1.41073 0.767554 0.00397456
1.43638 0.735523 0.00356916
1.46203 0.711197 0.00383497
1.48768 0.695051 0.00348802
1.51333 0.685104 0.00304896
1.53898 0.67849 0.00380867
1.56463 0.678869 0.00354272
1.59028 0.682459 0.00367322
1.61593 0.690696 0.00404084
1.64158 0.706492 0.00385817
1.66723 0.729805 0.00372053
1.69288 0.754009 0.0035181
1.71853 0.781639 0.00330765
1.74418 0.817773 0.00338846
1.76983 0.863291 0.00418534
1.79547 0.898644 0.00439728
1.82112 0.940908 0.00405903
1.84677 0.978906 0.00406889
1.87242 1.02118 0.00397107
1.89807 1.05453 0.00351555
1.92372 1.09409 0.00389978
1.94937 1.12964 0.00338502
1.97502 1.15729 0.00376177
2.00067 1.18745 0.00376111
2.02632 1.19773 0.00359002
2.05197 1.20871 0.00354544
2.07762 1.21464 0.00346721
2.10327 1.20638 0.00359881
2.12892 1.19128 0.00377973
2.15457 1.17326 0.00345351
2.18022 1.14736 0.00347229
2.20587 1.11863 0.00324421
2.23152 1.09518 0.00354624
2.25717 1.06336 0.00371882
2.28282 1.03479 0.00337128
2.30847 1.00734 0.00325598
2.33412 0.986106 0.00288815
2.35977 0.962867 0.00273261
2.38542 0.944955 0.00281674
2.41107 0.928481 0.00289555
2.43672 0.916612 0.00278087
2.46237 0.902984 0.0028137
2.48802 0.89537 0.00300957
2.51366 0.894881 0.0027315
2.53931 0.896107 0.00280884
