 1 1.84899 1.84899 0
 2 1.81885 1.83392 0.0106535
 3 1.79778 1.82187 0.0121318
 4 1.78986 1.81387 0.0114378
 5 1.84187 1.81947 0.0104318
 6 1.7707 1.81134 0.0114296
 7 1.83981 1.81541 0.0104955
 8 1.83034 1.81728 0.009348
 9 1.85578 1.82155 0.00923673
 10 1.88071 1.82747 0.0100299
 11 1.81845 1.82665 0.00915159
 12 1.79227 1.82378 0.00882594
 13 1.80388 1.82225 0.00827871
 14 1.84581 1.82394 0.00785654
 15 1.80958 1.82298 0.00739084
 16 1.80297 1.82173 0.00703395
 17 1.83069 1.82226 0.00663993
 18 1.78609 1.82025 0.00656802
 19 1.83391 1.82097 0.00626157
 20 1.80124 1.81998 0.00602564
 21 1.78778 1.81845 0.00593063
 22 1.85101 1.81993 0.00584289
 23 1.85833 1.8216 0.0058226
 24 1.82354 1.82168 0.00558055
 25 1.85789 1.82313 0.0055421
 26 1.8359 1.82362 0.00535068
 27 1.83665 1.8241 0.00517425
 28 1.87209 1.82581 0.0052657
 29 1.84418 1.82645 0.00512208
 30 1.84552 1.82708 0.00499065
 31 1.88174 1.82885 0.00513163
 32 1.85905 1.82979 0.00505731
 33 1.81293 1.82928 0.0049298
 34 1.80142 1.82846 0.00485244
 35 1.82494 1.82836 0.00471484
 36 1.85782 1.82918 0.00465437
 37 1.82154 1.82897 0.00453315
 38 1.81051 1.82849 0.0044398
 39 1.86676 1.82947 0.00443311
 40 1.8762 1.83064 0.00447357
 41 1.87881 1.83181 0.00451614
 42 1.85858 1.83245 0.00445337
 43 1.90735 1.83419 0.00467809
 44 1.84449 1.83442 0.00457763
 45 1.83457 1.83443 0.00447591
 46 1.86171 1.83502 0.00441771
 47 1.83575 1.83504 0.00432375
 48 1.92037 1.83681 0.00458458
 49 1.88474 1.83779 0.00459417
 50 1.81655 1.83737 0.00452189
 51 1.85108 1.83764 0.00444121
 52 1.85452 1.83796 0.00436765
 53 1.85288 1.83824 0.0042943
 54 1.9265 1.83988 0.00451507
 55 1.92245 1.84138 0.00467592
 56 1.82145 1.84102 0.00460594
 57 1.86528 1.84145 0.00454476
 58 1.91111 1.84265 0.00462239
 59 1.82037 1.84227 0.00455944
 60 1.83453 1.84214 0.00448527
