 1 1.65 1.65 0
 2 1.65 1.65 0
 3 1.65 1.65 2.10734e-08
 4 1.65 1.65 0
 5 1.65 1.65 0
 6 1.65 1.65 1.49012e-08
 7 1.65 1.65 1.37958e-08
 8 1.65 1.65 1.29048e-08
 9 1.65 1.65 1.21667e-08
 10 1.65 1.65 6.664e-09
 11 1.65 1.65 1.10052e-08
 12 1.65 1.65 1.05367e-08
 13 1.65 1.65 8.26568e-09
 14 1.65 1.65 7.96501e-09
 15 1.65 1.65 5.44113e-09
 16 1.65 1.65 5.26836e-09
 17 1.65 1.65 5.11106e-09
 18 1.65 1.65 0
 19 1.65 1.65 0
 20 1.65 1.65 6.664e-09
 21 1.65 1.65 6.5034e-09
 22 1.65 1.65 8.98574e-09
 23 1.65 1.65 9.82553e-09
 24 1.65 1.65 9.61866e-09
 25 1.65 1.65 9.42432e-09
 26 1.65 1.65 1.01233e-08
 27 1.65 1.65 9.93411e-09
 28 1.65 1.65 1.05367e-08
 29 1.65 1.65 1.03535e-08
 30 1.65 1.65 1.01794e-08
 31 1.65 1.65 1.00139e-08
 32 1.65 1.65 9.85619e-09
 33 1.65 1.65 9.70571e-09
 34 1.65 1.65 1.02221e-08
 35 1.65 1.65 1.0075e-08
 36 1.65 1.65 9.93411e-09
 37 1.65 1.65 9.79894e-09
 38 1.65 1.65 9.66915e-09
 39 1.65 1.65 1.01233e-08
 40 1.65 1.65 8.81565e-09
 41 1.65 1.65 7.35916e-09
 42 1.65 1.65 7.27102e-09
 43 1.65 1.65 6.42733e-09
 44 1.65 1.65 6.35388e-09
 45 1.65 1.65 3.14144e-09
 46 1.65 1.65 3.10711e-09
 47 1.65 1.65 3.07387e-09
 48 1.65 1.65 0
 49 1.65 1.65 0
 50 1.65 1.65 4.21468e-09
 51 1.65 1.65 4.17316e-09
 52 1.65 1.65 5.84472e-09
 53 1.65 1.65 5.78931e-09
 54 1.65 1.65 5.73546e-09
 55 1.65 1.65 6.96032e-09
 56 1.65 1.65 6.8979e-09
 57 1.65 1.65 6.83712e-09
 58 1.65 1.65 6.77792e-09
 59 1.65 1.65 7.75986e-09
 60 1.65 1.65 7.69493e-09
