 1 1.21105 1.21105 0
 2 1.20496 1.208 0.00215255
 3 1.20269 1.20623 0.00203751
 4 1.20427 1.20574 0.0015863
 5 1.21092 1.20678 0.00157146
 6 1.20604 1.20665 0.00131435
 7 1.20611 1.20658 0.00112887
 8 1.20894 1.20687 0.00102572
 9 1.21173 1.20741 0.00104426
 10 1.19373 1.20604 0.00160232
 11 1.20895 1.20631 0.00147827
 12 1.20583 1.20627 0.00135563
 13 1.2116 1.20668 0.00131193
 14 1.20293 1.20641 0.00124522
 15 1.21007 1.20666 0.00118588
 16 1.21042 1.20689 0.00113488
 17 1.20515 1.20679 0.0010727
 18 1.21032 1.20698 0.00103094
 19 1.2098 1.20713 0.000987236
 20 1.20332 1.20694 0.00095606
 21 1.20158 1.20669 0.000944012
 22 1.21029 1.20685 0.000915223
 23 1.2035 1.20671 0.000886918
 24 1.20654 1.2067 0.000849989
 25 1.21253 1.20693 0.000847355
 26 1.20384 1.20681 0.00082307
 27 1.20522 1.20675 0.000794689
 28 1.20731 1.20677 0.000766551
 29 1.19995 1.20654 0.000775386
 30 1.20497 1.20649 0.000751305
 31 1.20579 1.20646 0.000727404
 32 1.20633 1.20646 0.000704684
 33 1.20584 1.20644 0.000683577
 34 1.20861 1.2065 0.00066645
 35 1.19706 1.20623 0.000699957
 36 1.20149 1.2061 0.000692828
 37 1.20922 1.20619 0.000679192
 38 1.2076 1.20622 0.000662337
 39 1.20817 1.20627 0.000647226
 40 1.20685 1.20629 0.000631203
 41 1.20191 1.20618 0.000624772
 42 1.20698 1.2062 0.000610185
 43 1.20404 1.20615 0.000598063
 44 1.21045 1.20625 0.000592388
 45 1.20385 1.20619 0.000581618
 46 1.21015 1.20628 0.000575287
 47 1.20676 1.20629 0.000563137
 48 1.20556 1.20628 0.000551612
 49 1.20049 1.20616 0.000552846
 50 1.21008 1.20624 0.000547333
 51 1.20553 1.20622 0.000536775
 52 1.20883 1.20627 0.000528788
 53 1.20271 1.20621 0.000523053
 54 1.19629 1.20602 0.000544636
 55 1.21175 1.20613 0.000544599
 56 1.20217 1.20606 0.000539432
 57 1.20546 1.20604 0.000530068
 58 1.20921 1.2061 0.000523723
 59 1.20274 1.20604 0.000517938
 60 1.20731 1.20606 0.000509734
