 1 -3.34916 -3.34916 0
 2 -3.34951 -3.34934 0.000122051
 3 -3.34848 -3.34905 0.00024718
 4 -3.35056 -3.34943 0.000375445
 5 -3.34843 -3.34923 0.000349717
 6 -3.35092 -3.34951 0.000389404
 7 -3.35073 -3.34968 0.000370583
 8 -3.35113 -3.34986 0.000365566
 9 -3.34873 -3.34974 0.000346103
 10 -3.35042 -3.34981 0.000318209
 11 -3.34793 -3.34964 0.000332042
 12 -3.34725 -3.34944 0.000359135
 13 -3.3496 -3.34945 0.000331724
 14 -3.34802 -3.34935 0.000323302
 15 -3.34946 -3.34935 0.00030184
 16 -3.35 -3.34939 0.000285664
 17 -3.34773 -3.3493 0.000285209
 18 -3.34978 -3.34932 0.000270612
 19 -3.34881 -3.3493 0.000257721
 20 -3.3495 -3.34931 0.000245042
 21 -3.34797 -3.34924 0.00024144
 22 -3.34732 -3.34916 0.000245807
 23 -3.34755 -3.34909 0.000244815
 24 -3.34888 -3.34908 0.00023477
 25 -3.35034 -3.34913 0.000230746
 26 -3.35181 -3.34923 0.000243785
 27 -3.34858 -3.34921 0.000235947
 28 -3.34807 -3.34917 0.000231003
 29 -3.34952 -3.34918 0.000223356
 30 -3.35005 -3.34921 0.000217782
 31 -3.34816 -3.34917 0.000213341
 32 -3.34922 -3.34917 0.000206679
 33 -3.34975 -3.34919 0.000201149
 34 -3.3495 -3.3492 0.000195431
 35 -3.34771 -3.34916 0.00019444
 36 -3.34953 -3.34917 0.00018931
 37 -3.35069 -3.34921 0.000188579
 38 -3.34837 -3.34919 0.000184898
 39 -3.3493 -3.34919 0.000180181
 40 -3.34947 -3.3492 0.000175808
 41 -3.35042 -3.34923 0.000174019
 42 -3.34998 -3.34925 0.000170786
 43 -3.34728 -3.3492 0.000172808
 44 -3.35104 -3.34924 0.000173846
 45 -3.35001 -3.34926 0.000170812
 46 -3.34862 -3.34924 0.000167667
 47 -3.34969 -3.34925 0.000164369
 48 -3.35011 -3.34927 0.000161913
 49 -3.34895 -3.34927 0.000158738
 50 -3.34918 -3.34926 0.000155573
 51 -3.34768 -3.34923 0.000155599
 52 -3.34999 -3.34925 0.000153284
 53 -3.34814 -3.34923 0.000151816
 54 -3.34995 -3.34924 0.000149595
 55 -3.3497 -3.34925 0.000147109
 56 -3.34962 -3.34925 0.000144629
 57 -3.34825 -3.34924 0.00014316
 58 -3.35101 -3.34927 0.00014392
 59 -3.34855 -3.34926 0.000141995
 60 -3.35048 -3.34928 0.000141085
