 1 0.8 0.8 0
 2 0.8 0.8 0
 3 0.8 0.8 0
 4 0.8 0.8 0
 5 0.8 0.8 0
 6 0.8 0.8 0
 7 0.8 0.8 3.9825e-09
 8 0.8 0.8 3.72529e-09
 9 0.8 0.8 3.51224e-09
 10 0.8 0.8 3.332e-09
 11 0.8 0.8 5.50262e-09
 12 0.8 0.8 5.26836e-09
 13 0.8 0.8 5.06167e-09
 14 0.8 0.8 4.87755e-09
 15 0.8 0.8 4.71216e-09
 16 0.8 0.8 4.56253e-09
 17 0.8 0.8 4.4263e-09
 18 0.8 0.8 4.30159e-09
 19 0.8 0.8 4.18686e-09
 20 0.8 0.8 4.08085e-09
 21 0.8 0.8 3.9825e-09
 22 0.8 0.8 3.89094e-09
 23 0.8 0.8 2.19706e-09
 24 0.8 0.8 0
 25 0.8 0.8 0
 26 0.8 0.8 2.92236e-09
 27 0.8 0.8 3.51224e-09
 28 0.8 0.8 3.9825e-09
 29 0.8 0.8 3.38896e-09
 30 0.8 0.8 3.332e-09
 31 0.8 0.8 3.27782e-09
 32 0.8 0.8 3.2262e-09
 33 0.8 0.8 3.17694e-09
 34 0.8 0.8 3.61406e-09
 35 0.8 0.8 3.56206e-09
 36 0.8 0.8 3.04169e-09
 37 0.8 0.8 3.0003e-09
 38 0.8 0.8 3.41856e-09
 39 0.8 0.8 2.92236e-09
 40 0.8 0.8 2.8856e-09
 41 0.8 0.8 2.32717e-09
 42 0.8 0.8 2.2993e-09
 43 0.8 0.8 1.60683e-09
 44 0.8 0.8 1.58847e-09
 45 0.8 0.8 2.22133e-09
 46 0.8 0.8 2.19706e-09
 47 0.8 0.8 3.07387e-09
 48 0.8 0.8 3.40071e-09
 49 0.8 0.8 3.36583e-09
 50 0.8 0.8 3.94248e-09
 51 0.8 0.8 3.90363e-09
 52 0.8 0.8 4.13284e-09
 53 0.8 0.8 4.34199e-09
 54 0.8 0.8 4.30159e-09
 55 0.8 0.8 4.71216e-09
 56 0.8 0.8 4.6699e-09
 57 0.8 0.8 4.62875e-09
 58 0.8 0.8 4.58868e-09
 59 0.8 0.8 4.75193e-09
 60 0.8 0.8 4.90457e-09
