 1 -5.49133 -5.4913314 0
 2 -5.48456 -5.4879451 0.0023944796
 3 -5.47813 -5.4846718 0.0031130597
 4 -5.47175 -5.4814406 0.0036443852
 5 -5.48852 -5.4828561 0.0031785154
 6 -5.48294 -5.4828703 0.0026487948
 7 -5.48977 -5.4838566 0.0024471228
 8 -5.48614 -5.4841423 0.0021578442
 9 -5.48848 -5.4846243 0.0019711874
 10 -5.49229 -5.4853908 0.0019173198
 11 -5.48995 -5.4858055 0.0017873121
 12 -5.47326 -5.48476 0.0019199694
 13 -5.47783 -5.4842267 0.0018448757
 14 -5.48688 -5.4844162 0.0017228124
 15 -5.47851 -5.4840225 0.0016523489
 16 -5.48188 -5.4838886 0.0015544864
 17 -5.48625 -5.4840276 0.0014692465
 18 -5.47573 -5.4835667 0.0014581417
 19 -5.47823 -5.4832855 0.0014082376
 20 -5.48095 -5.4831687 0.001342662
 21 -5.4857 -5.4832891 0.0012841073
 22 -5.4928 -5.4837215 0.0012965155
 23 -5.49063 -5.4840221 0.0012745073
 24 -5.48 -5.4838546 0.0012323573
 25 -5.47465 -5.4834863 0.0012368833
 26 -5.49297 -5.4838509 0.0012419024
 27 -5.47595 -5.4835583 0.0012298905
 28 -5.47507 -5.4832552 0.00122274
 29 -5.47584 -5.4829996 0.0012070104
 30 -5.48491 -5.4830634 0.0011684629
 31 -5.47534 -5.4828143 0.001157019
 32 -5.48925 -5.4830155 0.0011382219
 33 -5.47886 -5.4828897 0.0011106586
 34 -5.47834 -5.482756 0.0010860156
 35 -5.48031 -5.4826862 0.0010572257
 36 -5.46143 -5.4820957 0.0011812982
 37 -5.47074 -5.4817888 0.0011885723
 38 -5.48093 -5.4817662 0.0011575083
 39 -5.48718 -5.481905 0.0011361216
 40 -5.48314 -5.4819359 0.0011081368
 41 -5.48574 -5.4820287 0.001084988
 42 -5.48566 -5.4821152 0.0010626015
 43 -5.49545 -5.4824253 0.0010821731
 44 -5.48756 -5.4825421 0.0010638633
 45 -5.48706 -5.4826425 0.0010449524
 46 -5.48275 -5.4826449 0.0010222389
 47 -5.48399 -5.4826737 0.0010008922
 48 -5.48376 -5.4826962 0.00098029527
 49 -5.47879 -5.4826166 0.00096352106
 50 -5.47772 -5.4825187 0.00094920786
 51 -5.4922 -5.4827086 0.00094940079
 52 -5.48073 -5.4826705 0.00093190642
 53 -5.4799 -5.4826183 0.00091578545
 54 -5.49473 -5.4828427 0.00092590472
 55 -5.48561 -5.4828931 0.00091044017
 56 -5.48171 -5.4828719 0.0008944286
 57 -5.48615 -5.4829293 0.00088057871
 58 -5.48999 -5.483051 0.00087376222
 59 -5.48928 -5.4831566 0.00086530986
 60 -5.4994 -5.4834273 0.00089224308
